2024-01-15 22:07:09,552 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in stickbug_v2-1
2024-01-15 22:07:09,552 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1870K1_Easy-Access Flange-Mounted Shaft Support-5
2024-01-15 22:07:09,553 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 1870K1_Easy-Access Flange-Mounted Shaft Support-5
2024-01-15 22:07:09,553 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1870K1_Easy-Access Flange-Mounted Shaft Support-5
2024-01-15 22:07:09,553 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from back_60_top-1
2024-01-15 22:07:09,554 INFO  ExportHelperExtension.cs: 1136 - Found 40 in back_60_top-1
2024-01-15 22:07:09,554 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in back_60_top-1
2024-01-15 22:07:09,554 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 86-0138 REV 2, ENVELOPE, VLP-32C M12M-1
2024-01-15 22:07:09,555 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 86-0138 REV 2, ENVELOPE, VLP-32C M12M-1
2024-01-15 22:07:09,555 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 86-0138 REV 2, ENVELOPE, VLP-32C M12M-1
2024-01-15 22:07:09,555 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from stickbug_base.SLDASM
2024-01-15 22:07:09,556 INFO  ExportHelperExtension.cs: 1136 - Found 118 in stickbug_base.SLDASM
2024-01-15 22:07:09,556 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in stickbug_base.SLDASM
2024-01-15 22:07:09,556 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-01-15 22:07:09,557 INFO  ExportHelperExtension.cs: 1160 - 21 components to check
2024-01-15 22:07:09,557 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Acrylic Cover 1-2
2024-01-15 22:07:09,557 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Acrylic Cover 1-2
2024-01-15 22:07:09,557 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Acrylic Cover 1-2
2024-01-15 22:07:09,558 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Acrylic Cover 1-3
2024-01-15 22:07:09,558 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Acrylic Cover 1-3
2024-01-15 22:07:09,558 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Acrylic Cover 1-3
2024-01-15 22:07:09,558 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1870K1_Easy-Access Flange-Mounted Shaft Support-4
2024-01-15 22:07:09,559 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 1870K1_Easy-Access Flange-Mounted Shaft Support-4
2024-01-15 22:07:09,559 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in 1870K1_Easy-Access Flange-Mounted Shaft Support-4
2024-01-15 22:07:09,559 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1870K1_Easy-Access Flange-Mounted Shaft Support-6
2024-01-15 22:07:09,559 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 1870K1_Easy-Access Flange-Mounted Shaft Support-6
2024-01-15 22:07:09,560 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in 1870K1_Easy-Access Flange-Mounted Shaft Support-6
2024-01-15 22:07:09,560 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1870K1_Easy-Access Flange-Mounted Shaft Support-3
2024-01-15 22:07:09,560 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 1870K1_Easy-Access Flange-Mounted Shaft Support-3
2024-01-15 22:07:09,561 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in 1870K1_Easy-Access Flange-Mounted Shaft Support-3
2024-01-15 22:07:09,561 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from stickbug_v2-1
